movie_id,title,release_date,year,title_url,google_url
11531,Book of Shadows: Blair Witch 2,2000-10-27,2000.0,Book%20of%20Shadows:%20Blair%20Witch%202,https://www.google.com/search?q=Book%20of%20Shadows:%20Blair%20Witch%202+2000.0+film
9100,The Craft,1996-05-03,1996.0,The%20Craft,https://www.google.com/search?q=The%20Craft+1996.0+film
116,Match Point,2005-10-26,2005.0,Match%20Point,https://www.google.com/search?q=Match%20Point+2005.0+film
38843,Ramona and Beezus,2010-07-23,2010.0,Ramona%20and%20Beezus,https://www.google.com/search?q=Ramona%20and%20Beezus+2010.0+film
1245,The Remains of the Day,1993-11-05,1993.0,The%20Remains%20of%20the%20Day,https://www.google.com/search?q=The%20Remains%20of%20the%20Day+1993.0+film
4995,Boogie Nights,1997-09-11,1997.0,Boogie%20Nights,https://www.google.com/search?q=Boogie%20Nights+1997.0+film
10413,Nowhere to Run,1993-01-15,1993.0,Nowhere%20to%20Run,https://www.google.com/search?q=Nowhere%20to%20Run+1993.0+film
14012,Flicka,2006-10-20,2006.0,Flicka,https://www.google.com/search?q=Flicka+2006.0+film
9793,The Hills Have Eyes 2,2007-03-22,2007.0,The%20Hills%20Have%20Eyes%202,https://www.google.com/search?q=The%20Hills%20Have%20Eyes%202+2007.0+film
12212,Urban Legends: Final Cut,2000-09-19,2000.0,Urban%20Legends:%20Final%20Cut,https://www.google.com/search?q=Urban%20Legends:%20Final%20Cut+2000.0+film
13768,Tuck Everlasting,2002-10-11,2002.0,Tuck%20Everlasting,https://www.google.com/search?q=Tuck%20Everlasting+2002.0+film
8975,The Marine,2006-10-13,2006.0,The%20Marine,https://www.google.com/search?q=The%20Marine+2006.0+film
342521,Keanu,2016-04-21,2016.0,Keanu,https://www.google.com/search?q=Keanu+2016.0+film
45272,Country Strong,2010-12-22,2010.0,Country%20Strong,https://www.google.com/search?q=Country%20Strong+2010.0+film
9424,Disturbing Behavior,1998-07-24,1998.0,Disturbing%20Behavior,https://www.google.com/search?q=Disturbing%20Behavior+1998.0+film
97367,The Place Beyond the Pines,2013-03-20,2013.0,The%20Place%20Beyond%20the%20Pines,https://www.google.com/search?q=The%20Place%20Beyond%20the%20Pines+2013.0+film
254904,The November Man,2014-08-27,2014.0,The%20November%20Man,https://www.google.com/search?q=The%20November%20Man+2014.0+film
18681,Eye of the Beholder,1999-09-04,1999.0,Eye%20of%20the%20Beholder,https://www.google.com/search?q=Eye%20of%20the%20Beholder+1999.0+film
12162,The Hurt Locker,2008-10-10,2008.0,The%20Hurt%20Locker,https://www.google.com/search?q=The%20Hurt%20Locker+2008.0+film
11495,Firestarter,1984-05-11,1984.0,Firestarter,https://www.google.com/search?q=Firestarter+1984.0+film
64689,Killing Them Softly,2012-09-20,2012.0,Killing%20Them%20Softly,https://www.google.com/search?q=Killing%20Them%20Softly+2012.0+film
157849,A Most Wanted Man,2014-07-25,2014.0,A%20Most%20Wanted%20Man,https://www.google.com/search?q=A%20Most%20Wanted%20Man+2014.0+film
13166,Freddy Got Fingered,2001-04-18,2001.0,Freddy%20Got%20Fingered,https://www.google.com/search?q=Freddy%20Got%20Fingered+2001.0+film
15511,VeggieTales: The Pirates Who Don't Do Anything,2008-01-11,2008.0,VeggieTales:%20The%20Pirates%20Who%20Don't%20Do%20Anything,https://www.google.com/search?q=VeggieTales:%20The%20Pirates%20Who%20Don't%20Do%20Anything+2008.0+film
37003,U2 3D,2007-05-19,2007.0,U2%203D,https://www.google.com/search?q=U2%203D+2007.0+film
12211,Highlander: Endgame,2000-09-01,2000.0,Highlander:%20Endgame,https://www.google.com/search?q=Highlander:%20Endgame+2000.0+film
13816,Idlewild,2006-08-25,2006.0,Idlewild,https://www.google.com/search?q=Idlewild+2006.0+film
51828,One Day,2011-03-02,2011.0,One%20Day,https://www.google.com/search?q=One%20Day+2011.0+film
22798,Whip It,2009-09-13,2009.0,Whip%20It,https://www.google.com/search?q=Whip%20It+2009.0+film
7501,Knockaround Guys,2001-09-07,2001.0,Knockaround%20Guys,https://www.google.com/search?q=Knockaround%20Guys+2001.0+film
10743,Confidence,2003-04-25,2003.0,Confidence,https://www.google.com/search?q=Confidence+2003.0+film
37718,The Muse,1999-08-27,1999.0,The%20Muse,https://www.google.com/search?q=The%20Muse+1999.0+film
15237,De-Lovely,2004-07-02,2004.0,De-Lovely,https://www.google.com/search?q=De-Lovely+2004.0+film
9686,New York Stories,1989-03-10,1989.0,New%20York%20Stories,https://www.google.com/search?q=New%20York%20Stories+1989.0+film
17644,Barney's Great Adventure,1998-01-01,1998.0,Barney's%20Great%20Adventure,https://www.google.com/search?q=Barney's%20Great%20Adventure+1998.0+film
97430,The Man with the Iron Fists,2012-11-02,2012.0,The%20Man%20with%20the%20Iron%20Fists,https://www.google.com/search?q=The%20Man%20with%20the%20Iron%20Fists+2012.0+film
12257,Home Fries,1998-11-25,1998.0,Home%20Fries,https://www.google.com/search?q=Home%20Fries+1998.0+film
13539,Here On Earth,2000-03-23,2000.0,Here%20On%20Earth,https://www.google.com/search?q=Here%20On%20Earth+2000.0+film
68,Brazil,1985-02-20,1985.0,Brazil,https://www.google.com/search?q=Brazil+1985.0+film
14024,Raise Your Voice,2004-08-10,2004.0,Raise%20Your%20Voice,https://www.google.com/search?q=Raise%20Your%20Voice+2004.0+film
115,The Big Lebowski,1998-03-06,1998.0,The%20Big%20Lebowski,https://www.google.com/search?q=The%20Big%20Lebowski+1998.0+film
7874,Black Snake Moan,2006-12-08,2006.0,Black%20Snake%20Moan,https://www.google.com/search?q=Black%20Snake%20Moan+2006.0+film
4911,Dark Blue,2002-12-14,2002.0,Dark%20Blue,https://www.google.com/search?q=Dark%20Blue+2002.0+film
1988,A Mighty Heart,2007-01-01,2007.0,A%20Mighty%20Heart,https://www.google.com/search?q=A%20Mighty%20Heart+2007.0+film
16222,Whatever It Takes,2000-03-31,2000.0,Whatever%20It%20Takes,https://www.google.com/search?q=Whatever%20It%20Takes+2000.0+film
9557,Boat Trip,2002-10-01,2002.0,Boat%20Trip,https://www.google.com/search?q=Boat%20Trip+2002.0+film
9026,The Importance of Being Earnest,2002-05-17,2002.0,The%20Importance%20of%20Being%20Earnest,https://www.google.com/search?q=The%20Importance%20of%20Being%20Earnest+2002.0+film
57943,The Love Letter,1998-02-01,1998.0,The%20Love%20Letter,https://www.google.com/search?q=The%20Love%20Letter+1998.0+film
18276,Hoot,2006-05-05,2006.0,Hoot,https://www.google.com/search?q=Hoot+2006.0+film
8321,In Bruges,2008-02-08,2008.0,In%20Bruges,https://www.google.com/search?q=In%20Bruges+2008.0+film
72359,Peeples,2013-05-09,2013.0,Peeples,https://www.google.com/search?q=Peeples+2013.0+film
10186,The Rocker,2008-08-20,2008.0,The%20Rocker,https://www.google.com/search?q=The%20Rocker+2008.0+film
25704,Post Grad,2009-08-21,2009.0,Post%20Grad,https://www.google.com/search?q=Post%20Grad+2009.0+film
133694,Promised Land,2012-09-23,2012.0,Promised%20Land,https://www.google.com/search?q=Promised%20Land+2012.0+film
19265,Whatever Works,2009-06-19,2009.0,Whatever%20Works,https://www.google.com/search?q=Whatever%20Works+2009.0+film
36047,The In Crowd,2000-07-19,2000.0,The%20In%20Crowd,https://www.google.com/search?q=The%20In%20Crowd+2000.0+film
8053,The Three Burials of Melquiades Estrada,2005-11-17,2005.0,The%20Three%20Burials%20of%20Melquiades%20Estrada,https://www.google.com/search?q=The%20Three%20Burials%20of%20Melquiades%20Estrada+2005.0+film
2290,Jakob the Liar,1999-09-16,1999.0,Jakob%20the%20Liar,https://www.google.com/search?q=Jakob%20the%20Liar+1999.0+film
5236,Kiss Kiss Bang Bang,2005-09-05,2005.0,Kiss%20Kiss%20Bang%20Bang,https://www.google.com/search?q=Kiss%20Kiss%20Bang%20Bang+2005.0+film
6552,Idle Hands,1999-04-30,1999.0,Idle%20Hands,https://www.google.com/search?q=Idle%20Hands+1999.0+film
1018,Mulholland Drive,2001-05-16,2001.0,Mulholland%20Drive,https://www.google.com/search?q=Mulholland%20Drive+2001.0+film
10075,Blood and Chocolate,2007-01-26,2007.0,Blood%20and%20Chocolate,https://www.google.com/search?q=Blood%20and%20Chocolate+2007.0+film
38031,You Will Meet a Tall Dark Stranger,2010-05-23,2010.0,You%20Will%20Meet%20a%20Tall%20Dark%20Stranger,https://www.google.com/search?q=You%20Will%20Meet%20a%20Tall%20Dark%20Stranger+2010.0+film
42188,Never Let Me Go,2010-09-15,2010.0,Never%20Let%20Me%20Go,https://www.google.com/search?q=Never%20Let%20Me%20Go+2010.0+film
112430,The Company,2007-08-05,2007.0,The%20Company,https://www.google.com/search?q=The%20Company+2007.0+film
6687,Transsiberian,2008-01-18,2008.0,Transsiberian,https://www.google.com/search?q=Transsiberian+2008.0+film
13853,The Clan of the Cave Bear,1986-01-17,1986.0,The%20Clan%20of%20the%20Cave%20Bear,https://www.google.com/search?q=The%20Clan%20of%20the%20Cave%20Bear+1986.0+film
31306,Crazy in Alabama,1999-10-22,1999.0,Crazy%20in%20Alabama,https://www.google.com/search?q=Crazy%20in%20Alabama+1999.0+film
8461,Funny Games,2007-10-20,2007.0,Funny%20Games,https://www.google.com/search?q=Funny%20Games+2007.0+film
331592,Listening,2015-09-11,2015.0,Listening,https://www.google.com/search?q=Listening+2015.0+film
47692,Felicia's Journey,1999-11-24,1999.0,Felicia's%20Journey,https://www.google.com/search?q=Felicia's%20Journey+1999.0+film
19,Metropolis,1927-01-10,1927.0,Metropolis,https://www.google.com/search?q=Metropolis+1927.0+film
10045,District B13,2004-11-09,2004.0,District%20B13,https://www.google.com/search?q=District%20B13+2004.0+film
400,Things to Do in Denver When You're Dead,1995-12-01,1995.0,Things%20to%20Do%20in%20Denver%20When%20You're%20Dead,https://www.google.com/search?q=Things%20to%20Do%20in%20Denver%20When%20You're%20Dead+1995.0+film
253450,The Assassin,2015-08-27,2015.0,The%20Assassin,https://www.google.com/search?q=The%20Assassin+2015.0+film
9104,Buffalo Soldiers,2001-09-08,2001.0,Buffalo%20Soldiers,https://www.google.com/search?q=Buffalo%20Soldiers+2001.0+film
11190,The Return,2003-06-25,2003.0,The%20Return,https://www.google.com/search?q=The%20Return+2003.0+film
16353,Ong Bak 2,2008-12-04,2008.0,Ong%20Bak%202,https://www.google.com/search?q=Ong%20Bak%202+2008.0+film
23759,Centurion,2010-02-15,2010.0,Centurion,https://www.google.com/search?q=Centurion+2010.0+film
24206,Silent Trigger,1996-06-26,1996.0,Silent%20Trigger,https://www.google.com/search?q=Silent%20Trigger+1996.0+film
10185,The Midnight Meat Train,2008-08-07,2008.0,The%20Midnight%20Meat%20Train,https://www.google.com/search?q=The%20Midnight%20Meat%20Train+2008.0+film
75033,Winnie Mandela,2011-09-16,2011.0,Winnie%20Mandela,https://www.google.com/search?q=Winnie%20Mandela+2011.0+film
74536,The Son of No One,2011-11-04,2011.0,The%20Son%20of%20No%20One,https://www.google.com/search?q=The%20Son%20of%20No%20One+2011.0+film
31668,All The Queen's Men,2001-10-14,2001.0,All%20The%20Queen's%20Men,https://www.google.com/search?q=All%20The%20Queen's%20Men+2001.0+film
13501,The Good Night,2007-01-25,2007.0,The%20Good%20Night,https://www.google.com/search?q=The%20Good%20Night+2007.0+film
15208,Bathory: Countess of Blood,2008-07-04,2008.0,Bathory:%20Countess%20of%20Blood,https://www.google.com/search?q=Bathory:%20Countess%20of%20Blood+2008.0+film
172391,Khumba,2013-07-18,2013.0,Khumba,https://www.google.com/search?q=Khumba+2013.0+film
262543,Automata,2014-10-09,2014.0,Automata,https://www.google.com/search?q=Automata+2014.0+film
9288,Dungeons & Dragons: Wrath of the Dragon God,2005-01-01,2005.0,Dungeons%20&%20Dragons:%20Wrath%20of%20the%20Dragon%20God,https://www.google.com/search?q=Dungeons%20&%20Dragons:%20Wrath%20of%20the%20Dragon%20God+2005.0+film
370980,Chiamatemi Francesco - Il Papa della gente,2015-12-03,2015.0,Chiamatemi%20Francesco%20-%20Il%20Papa%20della%20gente,https://www.google.com/search?q=Chiamatemi%20Francesco%20-%20Il%20Papa%20della%20gente+2015.0+film
20083,Shinjuku Incident,2009-03-22,2009.0,Shinjuku%20Incident,https://www.google.com/search?q=Shinjuku%20Incident+2009.0+film
40880,Pandaemonium,2001-06-29,2001.0,Pandaemonium,https://www.google.com/search?q=Pandaemonium+2001.0+film
137,Groundhog Day,1993-02-11,1993.0,Groundhog%20Day,https://www.google.com/search?q=Groundhog%20Day+1993.0+film
264999,Magic Mike XXL,2015-07-01,2015.0,Magic%20Mike%20XXL,https://www.google.com/search?q=Magic%20Mike%20XXL+2015.0+film
454,Romeo + Juliet,1996-10-31,1996.0,Romeo%20+%20Juliet,https://www.google.com/search?q=Romeo%20+%20Juliet+1996.0+film
53457,Sarah's Key,2010-09-16,2010.0,Sarah's%20Key,https://www.google.com/search?q=Sarah's%20Key+2010.0+film
288980,Freedom,2014-08-21,2014.0,Freedom,https://www.google.com/search?q=Freedom+2014.0+film
33,Unforgiven,1992-08-07,1992.0,Unforgiven,https://www.google.com/search?q=Unforgiven+1992.0+film
1951,Manderlay,2005-05-16,2005.0,Manderlay,https://www.google.com/search?q=Manderlay+2005.0+film
12405,Slumdog Millionaire,2008-05-12,2008.0,Slumdog%20Millionaire,https://www.google.com/search?q=Slumdog%20Millionaire+2008.0+film
10998,Fatal Attraction,1987-09-11,1987.0,Fatal%20Attraction,https://www.google.com/search?q=Fatal%20Attraction+1987.0+film
114,Pretty Woman,1990-03-23,1990.0,Pretty%20Woman,https://www.google.com/search?q=Pretty%20Woman+1990.0+film
9396,Crocodile Dundee II,1988-05-19,1988.0,Crocodile%20Dundee%20II,https://www.google.com/search?q=Crocodile%20Dundee%20II+1988.0+film
319910,Broken Horses,2015-03-15,2015.0,Broken%20Horses,https://www.google.com/search?q=Broken%20Horses+2015.0+film
2604,Born on the Fourth of July,1989-12-20,1989.0,Born%20on%20the%20Fourth%20of%20July,https://www.google.com/search?q=Born%20on%20the%20Fourth%20of%20July+1989.0+film
864,Cool Runnings,1993-09-30,1993.0,Cool%20Runnings,https://www.google.com/search?q=Cool%20Runnings+1993.0+film
14435,My Bloody Valentine,2009-01-16,2009.0,My%20Bloody%20Valentine,https://www.google.com/search?q=My%20Bloody%20Valentine+2009.0+film
1931,Stomp the Yard,2007-05-16,2007.0,Stomp%20the%20Yard,https://www.google.com/search?q=Stomp%20the%20Yard+2007.0+film
691,The Spy Who Loved Me,1977-07-07,1977.0,The%20Spy%20Who%20Loved%20Me,https://www.google.com/search?q=The%20Spy%20Who%20Loved%20Me+1977.0+film
9877,Urban Legend,1998-09-25,1998.0,Urban%20Legend,https://www.google.com/search?q=Urban%20Legend+1998.0+film
62008,Good Deeds,2012-02-23,2012.0,Good%20Deeds,https://www.google.com/search?q=Good%20Deeds+2012.0+film
12227,White Fang,1991-01-18,1991.0,White%20Fang,https://www.google.com/search?q=White%20Fang+1991.0+film
13824,Superstar,1999-10-08,1999.0,Superstar,https://www.google.com/search?q=Superstar+1999.0+film
71688,The Iron Lady,2011-12-30,2011.0,The%20Iron%20Lady,https://www.google.com/search?q=The%20Iron%20Lady+2011.0+film
15173,Jonah: A VeggieTales Movie,2002-10-04,2002.0,Jonah:%20A%20VeggieTales%20Movie,https://www.google.com/search?q=Jonah:%20A%20VeggieTales%20Movie+2002.0+film
8291,Poetic Justice,1993-07-23,1993.0,Poetic%20Justice,https://www.google.com/search?q=Poetic%20Justice+1993.0+film
13950,All About the Benjamins,2002-03-08,2002.0,All%20About%20the%20Benjamins,https://www.google.com/search?q=All%20About%20the%20Benjamins+2002.0+film
12158,Vampire in Brooklyn,1995-10-27,1995.0,Vampire%20in%20Brooklyn,https://www.google.com/search?q=Vampire%20in%20Brooklyn+1995.0+film
11586,Exorcist II: The Heretic,1977-06-17,1977.0,Exorcist%20II:%20The%20Heretic,https://www.google.com/search?q=Exorcist%20II:%20The%20Heretic+1977.0+film
10008,An American Haunting,2005-05-05,2005.0,An%20American%20Haunting,https://www.google.com/search?q=An%20American%20Haunting+2005.0+film
2830,My Boss's Daughter,2003-08-21,2003.0,My%20Boss's%20Daughter,https://www.google.com/search?q=My%20Boss's%20Daughter+2003.0+film
12403,A Perfect Getaway,2009-06-08,2009.0,A%20Perfect%20Getaway,https://www.google.com/search?q=A%20Perfect%20Getaway+2009.0+film
34563,Our Family Wedding,2010-03-12,2010.0,Our%20Family%20Wedding,https://www.google.com/search?q=Our%20Family%20Wedding+2010.0+film
14557,Dead Man on Campus,1998-08-21,1998.0,Dead%20Man%20on%20Campus,https://www.google.com/search?q=Dead%20Man%20on%20Campus+1998.0+film
10368,Tea with Mussolini,1999-03-25,1999.0,Tea%20with%20Mussolini,https://www.google.com/search?q=Tea%20with%20Mussolini+1999.0+film
10280,Thinner,1996-10-25,1996.0,Thinner,https://www.google.com/search?q=Thinner+1996.0+film
12637,"New York, New York",1977-06-21,1977.0,"New%20York,%20New%20York","https://www.google.com/search?q=New%20York,%20New%20York+1977.0+film"
34152,Crooklyn,1994-05-13,1994.0,Crooklyn,https://www.google.com/search?q=Crooklyn+1994.0+film
14434,I Think I Love My Wife,2007-03-16,2007.0,I%20Think%20I%20Love%20My%20Wife,https://www.google.com/search?q=I%20Think%20I%20Love%20My%20Wife+2007.0+film
11470,Jason X,2001-07-24,2001.0,Jason%20X,https://www.google.com/search?q=Jason%20X+2001.0+film
10741,Bobby,2006-09-05,2006.0,Bobby,https://www.google.com/search?q=Bobby+2006.0+film
24940,Head Over Heels,2001-02-02,2001.0,Head%20Over%20Heels,https://www.google.com/search?q=Head%20Over%20Heels+2001.0+film
82679,Fun Size,2012-10-25,2012.0,Fun%20Size,https://www.google.com/search?q=Fun%20Size+2012.0+film
2013,The Diving Bell and the Butterfly,2007-05-22,2007.0,The%20Diving%20Bell%20and%20the%20Butterfly,https://www.google.com/search?q=The%20Diving%20Bell%20and%20the%20Butterfly+2007.0+film
1440,Little Children,2006-10-06,2006.0,Little%20Children,https://www.google.com/search?q=Little%20Children+2006.0+film
18041,Gossip,2000-04-21,2000.0,Gossip,https://www.google.com/search?q=Gossip+2000.0+film
28029,A Walk on the Moon,1999-01-29,1999.0,A%20Walk%20on%20the%20Moon,https://www.google.com/search?q=A%20Walk%20on%20the%20Moon+1999.0+film
1123,Catch a Fire,2006-10-27,2006.0,Catch%20a%20Fire,https://www.google.com/search?q=Catch%20a%20Fire+2006.0+film
14033,Soul Survivors,2001-09-06,2001.0,Soul%20Survivors,https://www.google.com/search?q=Soul%20Survivors+2001.0+film
87729,Jefferson in Paris,1995-03-31,1995.0,Jefferson%20in%20Paris,https://www.google.com/search?q=Jefferson%20in%20Paris+1995.0+film
16899,Easy Virtue,2008-01-01,2008.0,Easy%20Virtue,https://www.google.com/search?q=Easy%20Virtue+2008.0+film
41317,Caravans,1978-11-02,1978.0,Caravans,https://www.google.com/search?q=Caravans+1978.0+film
245700,Mr. Turner,2014-10-31,2014.0,Mr.%20Turner,https://www.google.com/search?q=Mr.%20Turner+2014.0+film
37842,Wild Grass,2009-05-20,2009.0,Wild%20Grass,https://www.google.com/search?q=Wild%20Grass+2009.0+film
9045,Amen.,2002-02-13,2002.0,Amen.,https://www.google.com/search?q=Amen.+2002.0+film
44092,Reign of Assassins,2010-09-01,2010.0,Reign%20of%20Assassins,https://www.google.com/search?q=Reign%20of%20Assassins+2010.0+film
16005,The Lucky Ones,2008-09-26,2008.0,The%20Lucky%20Ones,https://www.google.com/search?q=The%20Lucky%20Ones+2008.0+film
44754,Margaret,2011-09-30,2011.0,Margaret,https://www.google.com/search?q=Margaret+2011.0+film
23988,Stan Helsing,2009-10-27,2009.0,Stan%20Helsing,https://www.google.com/search?q=Stan%20Helsing+2009.0+film
43949,Flipped,2010-08-06,2010.0,Flipped,https://www.google.com/search?q=Flipped+2010.0+film
142,Brokeback Mountain,2005-09-02,2005.0,Brokeback%20Mountain,https://www.google.com/search?q=Brokeback%20Mountain+2005.0+film
9603,Clueless,1995-07-19,1995.0,Clueless,https://www.google.com/search?q=Clueless+1995.0+film
10712,Far from Heaven,2002-09-01,2002.0,Far%20from%20Heaven,https://www.google.com/search?q=Far%20from%20Heaven+2002.0+film
243938,Hot Tub Time Machine 2,2015-02-20,2015.0,Hot%20Tub%20Time%20Machine%202,https://www.google.com/search?q=Hot%20Tub%20Time%20Machine%202+2015.0+film
10876,Quills,2000-11-22,2000.0,Quills,https://www.google.com/search?q=Quills+2000.0+film
86838,Seven Psychopaths,2012-09-07,2012.0,Seven%20Psychopaths,https://www.google.com/search?q=Seven%20Psychopaths+2012.0+film
25208,The Caveman's Valentine,2001-01-19,2001.0,The%20Caveman's%20Valentine,https://www.google.com/search?q=The%20Caveman's%20Valentine+2001.0+film
613,Downfall,2004-09-08,2004.0,Downfall,https://www.google.com/search?q=Downfall+2004.0+film
1913,The Sea Inside,2004-09-03,2004.0,The%20Sea%20Inside,https://www.google.com/search?q=The%20Sea%20Inside+2004.0+film
97370,Under the Skin,2014-03-14,2014.0,Under%20the%20Skin,https://www.google.com/search?q=Under%20the%20Skin+2014.0+film
801,"Good Morning, Vietnam",1987-12-23,1987.0,"Good%20Morning,%20Vietnam","https://www.google.com/search?q=Good%20Morning,%20Vietnam+1987.0+film"
70829,The Last Godfather,2010-12-29,2010.0,The%20Last%20Godfather,https://www.google.com/search?q=The%20Last%20Godfather+2010.0+film
54518,Justin Bieber: Never Say Never,2011-02-11,2011.0,Justin%20Bieber:%20Never%20Say%20Never,https://www.google.com/search?q=Justin%20Bieber:%20Never%20Say%20Never+2011.0+film
44214,Black Swan,2010-12-02,2010.0,Black%20Swan,https://www.google.com/search?q=Black%20Swan+2010.0+film
240,The Godfather: Part II,1974-12-20,1974.0,The%20Godfather:%20Part%20II,https://www.google.com/search?q=The%20Godfather:%20Part%20II+1974.0+film
9816,Save the Last Dance,2001-01-12,2001.0,Save%20the%20Last%20Dance,https://www.google.com/search?q=Save%20the%20Last%20Dance+2001.0+film
10131,A Nightmare on Elm Street 4: The Dream Master,1988-08-19,1988.0,A%20Nightmare%20on%20Elm%20Street%204:%20The%20Dream%20Master,https://www.google.com/search?q=A%20Nightmare%20on%20Elm%20Street%204:%20The%20Dream%20Master+1988.0+film
339984,Miracles from Heaven,2016-03-17,2016.0,Miracles%20from%20Heaven,https://www.google.com/search?q=Miracles%20from%20Heaven+2016.0+film
8859,"Dude, Where’s My Car?",2000-12-15,2000.0,"Dude,%20Where’s%20My%20Car?","https://www.google.com/search?q=Dude,%20Where’s%20My%20Car?+2000.0+film"
11967,Young Guns,1988-08-12,1988.0,Young%20Guns,https://www.google.com/search?q=Young%20Guns+1988.0+film
239563,St. Vincent,2014-10-09,2014.0,St.%20Vincent,https://www.google.com/search?q=St.%20Vincent+2014.0+film
222899,About Last Night,2014-02-14,2014.0,About%20Last%20Night,https://www.google.com/search?q=About%20Last%20Night+2014.0+film
4951,10 Things I Hate About You,1999-03-30,1999.0,10%20Things%20I%20Hate%20About%20You,https://www.google.com/search?q=10%20Things%20I%20Hate%20About%20You+1999.0+film
10985,The New Guy,2002-05-10,2002.0,The%20New%20Guy,https://www.google.com/search?q=The%20New%20Guy+2002.0+film
9644,National Lampoon's Loaded Weapon 1,1993-02-04,1993.0,National%20Lampoon's%20Loaded%20Weapon%201,https://www.google.com/search?q=National%20Lampoon's%20Loaded%20Weapon%201+1993.0+film
332567,The Shallows,2016-06-24,2016.0,The%20Shallows,https://www.google.com/search?q=The%20Shallows+2016.0+film
1954,The Butterfly Effect,2004-01-22,2004.0,The%20Butterfly%20Effect,https://www.google.com/search?q=The%20Butterfly%20Effect+2004.0+film
15489,Snow Day,2000-02-11,2000.0,Snow%20Day,https://www.google.com/search?q=Snow%20Day+2000.0+film
15250,This Christmas,2007-11-27,2007.0,This%20Christmas,https://www.google.com/search?q=This%20Christmas+2007.0+film
22345,Baby Geniuses,1999-03-12,1999.0,Baby%20Geniuses,https://www.google.com/search?q=Baby%20Geniuses+1999.0+film
9448,The Big Hit,1998-04-24,1998.0,The%20Big%20Hit,https://www.google.com/search?q=The%20Big%20Hit+1998.0+film
38223,Harriet the Spy,1996-07-10,1996.0,Harriet%20the%20Spy,https://www.google.com/search?q=Harriet%20the%20Spy+1996.0+film
11186,Child's Play 2,1990-11-09,1990.0,Child's%20Play%202,https://www.google.com/search?q=Child's%20Play%202+1990.0+film
136835,No Good Deed,2014-09-10,2014.0,No%20Good%20Deed,https://www.google.com/search?q=No%20Good%20Deed+2014.0+film
5876,The Mist,2007-11-21,2007.0,The%20Mist,https://www.google.com/search?q=The%20Mist+2007.0+film
264660,Ex Machina,2015-01-21,2015.0,Ex%20Machina,https://www.google.com/search?q=Ex%20Machina+2015.0+film
492,Being John Malkovich,1999-09-30,1999.0,Being%20John%20Malkovich,https://www.google.com/search?q=Being%20John%20Malkovich+1999.0+film
25462,Two Can Play That Game,2001-09-07,2001.0,Two%20Can%20Play%20That%20Game,https://www.google.com/search?q=Two%20Can%20Play%20That%20Game+2001.0+film
238603,Earth to Echo,2014-06-14,2014.0,Earth%20to%20Echo,https://www.google.com/search?q=Earth%20to%20Echo+2014.0+film
10691,Crazy/Beautiful,2001-06-29,2001.0,Crazy/Beautiful,https://www.google.com/search?q=Crazy/Beautiful+2001.0+film
1251,Letters from Iwo Jima,2006-12-19,2006.0,Letters%20from%20Iwo%20Jima,https://www.google.com/search?q=Letters%20from%20Iwo%20Jima+2006.0+film
5172,The Astronaut Farmer,2006-10-15,2006.0,The%20Astronaut%20Farmer,https://www.google.com/search?q=The%20Astronaut%20Farmer+2006.0+film
58680,Woo,1998-05-08,1998.0,Woo,https://www.google.com/search?q=Woo+1998.0+film
264644,Room,2015-10-16,2015.0,Room,https://www.google.com/search?q=Room+2015.0+film
14577,Dirty Work,1998-06-12,1998.0,Dirty%20Work,https://www.google.com/search?q=Dirty%20Work+1998.0+film
11592,Serial Mom,1994-04-13,1994.0,Serial%20Mom,https://www.google.com/search?q=Serial%20Mom+1994.0+film
16406,Dick,1999-08-04,1999.0,Dick,https://www.google.com/search?q=Dick+1999.0+film
19052,Light It Up,1999-11-04,1999.0,Light%20It%20Up,https://www.google.com/search?q=Light%20It%20Up+1999.0+film
3682,54,1998-08-28,1998.0,54,https://www.google.com/search?q=54+1998.0+film
9683,Bubble Boy,2001-08-24,2001.0,Bubble%20Boy,https://www.google.com/search?q=Bubble%20Boy+2001.0+film
2084,Birthday Girl,2001-09-06,2001.0,Birthday%20Girl,https://www.google.com/search?q=Birthday%20Girl+2001.0+film
107811,21 & Over,2013-03-01,2013.0,21%20&%20Over,https://www.google.com/search?q=21%20&%20Over+2013.0+film
2266,"Paris, je t'aime",2006-05-16,2006.0,"Paris,%20je%20t'aime","https://www.google.com/search?q=Paris,%20je%20t'aime+2006.0+film"
13074,Resurrecting the Champ,2007-06-14,2007.0,Resurrecting%20the%20Champ,https://www.google.com/search?q=Resurrecting%20the%20Champ+2007.0+film
144340,Admission,2013-03-21,2013.0,Admission,https://www.google.com/search?q=Admission+2013.0+film
48217,The Widow of Saint-Pierre,2000-01-01,2000.0,The%20Widow%20of%20Saint-Pierre,https://www.google.com/search?q=The%20Widow%20of%20Saint-Pierre+2000.0+film
28211,Chloe,2009-03-25,2009.0,Chloe,https://www.google.com/search?q=Chloe+2009.0+film
47502,Faithful,1996-04-03,1996.0,Faithful,https://www.google.com/search?q=Faithful+1996.0+film
9950,Find Me Guilty,2006-03-16,2006.0,Find%20Me%20Guilty,https://www.google.com/search?q=Find%20Me%20Guilty+2006.0+film
84892,The Perks of Being a Wallflower,2012-09-20,2012.0,The%20Perks%20of%20Being%20a%20Wallflower,https://www.google.com/search?q=The%20Perks%20of%20Being%20a%20Wallflower+2012.0+film
